geneID	logFC	logCPM	LR	PValue	FDR
g9100	-0.366337683974156	5.30701972701146	11.9206402852845	0.000555153964624487	0.00178496327196478
g1145	-0.599067407361785	3.35446389823292	11.9179949852082	0.000555942847289126	0.00178699292875442
g8798	-0.978939038597698	0.14506656390042	11.9065855034178	0.000559358377195616	0.00179746199610734
g3823	-0.42925482259448	4.26280934898814	11.9024744155359	0.000560594253358361	0.00180092293860123
g14779	-0.482795011220279	6.10076083246739	11.8947642228283	0.000562919531864623	0.00180788066083548
g10875	0.396789074206581	6.03497143133224	11.8930787473559	0.000563429141639664	0.00180900486512854
g2381	-0.677759795819854	3.14350121949066	11.8916139423777	0.000563872409162747	0.00180991548773445
g6377	-0.406055532133748	3.95523216641053	11.887356803974	0.00056516266983357	0.00181354350068021
g2313	-0.79220066390943	2.19620368672742	11.8854561284955	0.000565739691870281	0.00181488140541408
g6743	-1.31016201835254	0.63340154859452	11.8831221417278	0.000566449075698505	0.00181664304701385
g13033	0.80488237167434	4.04812339181465	11.8748894774369	0.000568958461594172	0.00182417479612362
g3111	0.386300034013454	6.74209327241821	11.8720838819992	0.000569816192674376	0.00182640830544229
g1275	-0.268868849910153	5.94659639286001	11.8567976234504	0.000574512519511433	0.00184094076701558
g12895	-3.52329038647984	2.1838384577411	11.8479155326597	0.000577259254847328	0.00184921960220519
g5007	0.796690232231808	3.67881671015009	11.845754371697	0.00057792958462516	0.0018508439833038
g8386	-0.512038882663454	3.90217431033541	11.8451517257218	0.000578116648119651	0.00185092020325684
g1109	-4.32942357085541	4.80242959623677	11.8425151349374	0.000578935774543481	0.00185301944551085
g2275	0.40080441374867	4.5550587775192	11.8203574769019	0.000585866107180977	0.00187467232771965
g4933	0.328170386312946	6.32788687091816	11.817566401934	0.000586745002125577	0.00187695487841356
g1654	0.558146112501552	4.65046444450939	11.8025337117908	0.000591501664587699	0.00189163734031897
g2764	-0.421839285409998	4.75600907975381	11.7975367803105	0.000593091407310275	0.00189618648750045
g13477	0.84099734429882	2.35814199369052	11.7948803009529	0.000593938305472115	0.0018983587733683
g8819	0.544702358109861	4.37295647587006	11.7894841799717	0.000595662375775306	0.00190333268155711
g14160	-0.62144684638344	4.60888070073644	11.7814404375345	0.000598241751659619	0.00191103599283322
g14076	0.82791991664018	4.13896090065559	11.775930296846	0.000600015187483599	0.00191616117760608
g6759	-0.629903255819221	3.62086642159749	11.7553384095084	0.000606689795928501	0.00193693106630285
g5828	-4.7910222466001	4.78115858700125	11.7486980277457	0.000608858142970712	0.00194330652220128
g9934	-0.413327405614261	5.02359097722391	11.7459877998212	0.000609745386816668	0.00194559061366185
g5588	-0.751052178504863	2.88575141862583	11.7449971334424	0.000610070025745875	0.00194607875123269
g4545	-1.04557020502602	1.76695515201296	11.733768239126	0.000613761931018421	0.00195730492600727
g3260	-0.628818536605104	10.9179990646863	11.7227876897618	0.000617394003097798	0.00196833403068609
g4602	-0.335556912180095	6.44645541670152	11.7143863005788	0.000620187608692715	0.00197668454308386
g428	-1.10066280627565	3.49838941398571	11.7051219842192	0.000623282954774561	0.00198599180952198
g3318	-1.65243538023031	-0.171195326429104	11.7017098571448	0.00062442692449366	0.00198907784292909
g10341	-6.04084536092776	1.23151154628334	11.6985741962232	0.000625480074138997	0.00199187292149264
g3641	-2.94002556403561	0.693968704331542	11.6914193078641	0.000627889851241	0.00199849044709566
g9618	1.26852354961832	0.827009837747442	11.691357692266	0.000627910644134669	0.00199849044709566
g13873	-0.403693067544955	7.49280204368807	11.6857799247985	0.000629795809717523	0.00200392789637035
g4989	-2.39881440652858	0.80043890175561	11.6827385147419	0.000630826148031102	0.00200664310893059
g1484	-0.617471735357029	4.05277546035596	11.6820790065767	0.00063104979407278	0.00200679144892093
g10367	-0.438467858079437	5.48409101497648	11.6656114924404	0.000636660135883785	0.00202406504781673
g10861	1.75418242450038	1.68133522451384	11.6619127040602	0.00063792719401153	0.00202752469820822
g10345	-1.0701254276356	0.149020504792929	11.6575493710339	0.000639425173403298	0.00203171614093979
g7460	-0.371826269641902	5.57357009076755	11.6518003951797	0.000641404284401937	0.00203743355905429
g9535	-0.435377874950719	5.86812853583575	11.6488893055921	0.000642408798535647	0.00204005281484556
g14539	-0.845886336753325	6.35054938139363	11.6481649133438	0.000642659007481158	0.0020402758800935
g954	0.573876871024906	3.64076217638192	11.6475136537327	0.000642884040043526	0.00204041891432627
g11710	-0.711299975884036	2.90261219141727	11.6435038061297	0.000644271334647712	0.00204424968399136
g3940	-0.535666453396952	5.9241569504238	11.6405907810482	0.000645281055225654	0.0020465238917667
g761	-0.676926931319917	2.49300383591108	11.6403945964477	0.000645349114674602	0.0020465238917667
g435	-0.297327239727813	5.26367793671886	11.6384251660227	0.00064603274214629	0.00204811890316345
g8136	0.473654772716025	5.73421280139935	11.6352530157121	0.000647135395141651	0.00205104108882329
g5229	-7.80523053034626	6.73074141348491	11.6341608318778	0.000647515482639488	0.00205167217067744
g1068	-1.63358976441442	1.65779744375592	11.6297576296021	0.000649050115586203	0.00205596008952243
g2526	-0.392777307899149	5.52027304514299	11.6242550783855	0.000650973065700373	0.00206147532006847
g1099	-0.535647302085044	4.30545784695842	11.6231527960491	0.000651358966262349	0.002062121362892
g11643	-0.409501098716932	6.28955492182498	11.6196364729804	0.000652591548761362	0.00206544678623885
g4643	-0.650608558620807	5.07604240249455	11.6138615214807	0.000654620965746269	0.00207129162396468
g3796	0.43563619380524	4.19591271280306	11.6104744633641	0.000655814200462286	0.00207448816703151
g11272	-1.03293066455509	8.09894976860395	11.604628979838	0.000657878689338116	0.00208043813138807
g2549	-0.459340027637405	3.94699048314405	11.602122303676	0.000658765998872995	0.00208266317044706
g11069	-0.511193217043993	4.42341642180285	11.6015481913031	0.00065896939239336	0.0020827253977038
g400	-0.313362177482969	5.12783496184497	11.5850533824063	0.00066484025603654	0.00210069508993485
g10809	-0.372031716624448	6.50927187496545	11.578871160008	0.0006670542308286	0.00210674902600073
g642	-0.465328622440326	4.62912875960197	11.5786658051052	0.000667127900091966	0.00210674902600073
g7354	-5.42185594388577	3.36924384009143	11.5764614496201	0.000667919210972849	0.00210866056663859
g9196	-1.52962450102587	-0.427652769193024	11.5717528622553	0.00066961265806929	0.00211341834758673
g13387	-0.463655202265021	7.4866427374135	11.5689218832478	0.000670632908788311	0.00211604934231369
g1523	-0.303906489895997	5.4238775445156	11.5679306953326	0.000670990491963795	0.00211658853850683
g1222	4.27433690497438	7.95936676899628	11.5602835592272	0.000673755772470083	0.00212472022044321
g5697	-4.26495004917522	8.48164074744863	11.5596219822577	0.000673995545630109	0.00212488528943508
g4267	0.415625593845438	6.43906411624742	11.5558791341421	0.000675353677815975	0.00212857510297462
g5716	-0.517230876526564	4.03464320992598	11.555281843397	0.000675570666731385	0.00212866721754689
g4974	-1.07436126794758	1.77254502970097	11.5492742987277	0.00067775705930142	0.00213496298452353
g13577	-0.486756980892802	4.04411115539494	11.5436078340247	0.000679825868961125	0.00214088496567008
g628	-2.08538101098174	-0.249687675844922	11.5393888696664	0.000681370342237107	0.00214515289362457
g10771	-1.17630741758888	0.894746849865899	11.5344290491695	0.000683190560533738	0.00215028633669378
g13001	0.746260700129196	2.87967613260447	11.5267378860133	0.000686022880942329	0.00215860155460538
g11151	-6.23587630309338	7.46794634953733	11.5231938384457	0.000687331988449012	0.00216212063070101
g10318	-4.27877635895166	7.1645564994253	11.5182567831056	0.00068915985534329	0.00216726914841245
g2739	0.798770933526385	2.03040018252254	11.5147502507963	0.00069046107522636	0.00216966196722662
g7593	-0.498235070126396	5.20814844908574	11.5147425471802	0.000690463936649578	0.00216966196722662
g26	-7.69859180305848	4.43070932811968	11.5146592607907	0.000690494873225161	0.00216966196722662
g681	0.401296268465607	5.0085494749726	11.508427608422	0.000692813585281399	0.00217634458751322
g1153	-0.371533595966077	6.12766098583404	11.5051897111848	0.000694021465823961	0.00217953500222888
g9096	-0.922114419249136	5.94427386700101	11.4992531121543	0.000696241611477351	0.00218590173063382
g13941	-5.61412789032885	4.74274011751426	11.4960696110308	0.000697435118364455	0.00218904261818877
g13447	0.49105461373053	3.76758996627532	11.4900247248263	0.000699707060761803	0.00219556572041422
g7258	-0.830473636853583	2.84016994012481	11.4889923148859	0.000700095834077296	0.00219617777280971
g11935	-0.804506633683673	1.96289328001698	11.4829772265985	0.000702365271683914	0.00220268743709005
g7345	-1.2057011799626	0.831239114852799	11.4812420617342	0.000703021313546155	0.00220413513044047
g13537	-5.3525791045603	4.92680975289388	11.4763662462183	0.000704868107674217	0.00220931427611352
g3537	-0.378930952094622	7.81275238111177	11.4709172533773	0.000706937801821585	0.00221518901582402
g14088	-0.337555288207243	6.78474381557523	11.4692251266615	0.000707581771760332	0.00221659423775819
g4528	0.84201638440515	2.26013583608675	11.4536988803832	0.000713518306060739	0.00223457376679851
g5125	0.460151510955222	9.44996366954671	11.451572767532	0.000714335143069983	0.00223651408919757
g11201	0.384144663434285	6.45084306095693	11.4423415202611	0.000717892690691217	0.00224703187033858
g1609	-0.94210517751153	2.68627535104453	11.4390994793358	0.000719146354349784	0.00224994205732394
g8249	-0.336926524208867	7.56557640174448	11.4389108288629	0.000719219371592305	0.00224994205732394
g10081	-2.32825974992057	7.79834856381645	11.4234498281798	0.000725229090420816	0.0022681164684416
g1174	-0.521728771711599	8.52845370179362	11.41475741266	0.000728630101930267	0.00227812450788291
g5900	-5.04749344980506	8.77126748485221	11.4111339731465	0.00073005257027103	0.00228194264934179
g4900	-2.58107857723001	3.59102089814662	11.4093523301878	0.000730753025674995	0.00228350249505993
g12212	0.719747176316837	5.26042774034288	11.4055002010817	0.000732269817591439	0.0022876117172869
g6344	-0.303065798659259	5.61364387097118	11.402731711246	0.000733361886173789	0.00229039220483533
g5258	-2.32409667618578	4.36737709574026	11.3991291684728	0.000734785422469757	0.00229399725681332
g5614	-0.769284879104235	3.57103425961637	11.3987867291424	0.000734920881780541	0.00229399725681332
g4354	-0.653381997477743	2.05449026194399	11.3748710115562	0.000744443946036238	0.00232308313135503
g6541	-4.86570613802724	2.09997958466405	11.3656954550084	0.000748130593958306	0.00233342093314941
g1306	-0.473174995153851	3.65641533501054	11.3656016107107	0.000748168394813276	0.00233342093314941
g4890	-1.32261928377368	-0.177989467004635	11.3627209944004	0.000749329657733293	0.00233639998067171
g9902	0.835884860943487	3.6740547209703	11.3540476512099	0.00075283715150068	0.00234669089539819
g5884	-0.328577348728761	5.48234800282915	11.3525428907839	0.000753447362074563	0.00234794742821312
g634	-5.53513848389252	6.7121213268467	11.3519328031124	0.000753694907239937	0.00234807341670216
g10336	0.454668455067837	7.0282644281259	11.3506903903987	0.000754199274565617	0.00234899922410725
g10627	0.613030512022667	4.1329128511634	11.3425719611601	0.000757503421181092	0.00235864220981325
g13014	0.378176529900158	3.99607414392446	11.3385765020373	0.000759134913059538	0.00236307317664909
g11459	-0.517193596776251	3.46010480722635	11.3375025650046	0.000759574045887494	0.00236323675285287
g7921	0.625402528040197	3.98058751923181	11.3374284312401	0.000759604368650954	0.00236323675285287
g1660	-0.320909001515696	5.48057281822829	11.3296470821006	0.000762793967709857	0.00237250897446547
g8163	-0.574966948063932	4.1734871442686	11.3265068569739	0.000764084985268046	0.00237587259407127
g2287	-6.83775783445924	6.24315593902049	11.3179077596772	0.000767631581108946	0.00238624602002526
g12489	-0.393422062143363	7.65868517256852	11.3142358414215	0.00076915108398454	0.00239031410063945
g2092	-3.16773894856369	6.3968911038527	11.3125704651645	0.000769841246769202	0.00239180329257946
g12614	-0.640819289547153	7.80872184107244	11.3110988709029	0.000770451623474296	0.00239304385077482
g9484	-0.93081123938039	6.10198219862866	11.3077621899141	0.000771837398748541	0.00239669147894062
g10087	-4.23646716314208	4.78838448493252	11.304471428758	0.000773206569716855	0.00240028556431544
g12291	-0.310288975046579	5.99447900986772	11.2982979026654	0.000775781783173815	0.00240762060658131
g9574	-0.316045312379979	6.93283406379696	11.2927422552913	0.000778106664396273	0.00241417494643146
g3642	-1.19587876307208	1.2301423459454	11.2914814885898	0.000778635238985432	0.00241515395468614
g13817	-0.840661275290085	1.79353868795546	11.2907940921747	0.000778923581750767	0.00241538748531413
g7195	0.623607233539067	3.25312422184092	11.2831893842104	0.00078212074419426	0.00242463846785079
g742	0.762101836004226	3.42292102275315	11.2824772820218	0.000782420803551234	0.00242490559044843
g4925	-4.26196121609415	5.60428379815098	11.2817957535357	0.000782708088973517	0.00242513298843749
g10041	0.479712238879648	4.07174358757536	11.2808403805099	0.000783110987826881	0.00242571837950638
g4260	-0.27450544343823	6.91584717548038	11.2798351850088	0.000783535124014797	0.00242636921632225
g4728	-0.492502014281511	4.00089413917974	11.2650696260333	0.000789792179400002	0.00244507753628013
g8883	0.405922060078782	4.97112818890999	11.2611042844927	0.000791481117665784	0.00244963730029402
g11372	-0.354850245162891	4.23629731239953	11.2568940927146	0.00079327833888428	0.00245452962006853
g6316	-0.582207092403806	3.91738241227301	11.2414961395002	0.000799886520084156	0.002474077483655
g1240	-0.731981307177505	5.21744474498012	11.2411575210381	0.000800032464944804	0.002474077483655
g3388	-0.351874049661764	5.42078023904215	11.2381043149018	0.000801349615365014	0.00247747493574943
g5921	0.385250164300271	6.91332533898673	11.2365336747529	0.000802028041553047	0.00247889637597789
g826	0.522118491247661	4.07467954537295	11.2329534474856	0.000803576664115425	0.00248300589835829
g12390	0.515830728975387	3.86221545572769	11.2321276677687	0.000803934282710102	0.00248343404988676
g5185	-0.757498323437722	3.17687342384389	11.2238855904086	0.00080751248698812	0.00249380797193798
g11753	-2.13696132231746	3.85529503606885	11.2209725838783	0.000808780981586512	0.00249704520377078
g643	-0.4142741729649	5.08807773530904	11.2171899625765	0.000810431163474211	0.00250145878037221
g6004	-0.588409482612929	4.30795560746704	11.2151493419624	0.000811322803958574	0.00250352929463211
g364	0.36398550856822	4.66717955736289	11.2124436341054	0.000812506580434487	0.00250649989180565
g9972	-5.89846361373991	7.01976542228276	11.2113585618988	0.00081298180151058	0.00250669855216258
g10229	-5.52649643049306	6.01648714213127	11.2112869068257	0.000813013193640452	0.00250669855216258
g9940	-0.493123539055848	3.58299764770443	11.206351012749	0.000815178563018377	0.00251269150868389
g10635	-0.31165158565356	6.57873732635796	11.2016265767157	0.000817256625364386	0.00251841216682687
g1152	-0.504079075732145	7.1014586619041	11.1951131410912	0.000820130368190577	0.00252658097396103
g741	-0.681250903254135	3.3462869562065	11.1930452198569	0.000821044874035491	0.00252871114831306
g10649	-0.748159740893056	2.42466392541504	11.1863715629515	0.000824003230448633	0.00253653058162365
g2680	-0.474452279625914	3.14712857184605	11.186308500034	0.000824031236845719	0.00253653058162365
g4173	-0.340177030744059	5.9875057561387	11.1838808002008	0.00082511011602401	0.0025391621567221
g2863	1.26355677408844	1.97558238188318	11.1777133126676	0.0008278573961114	0.00254692518309768
g4749	0.54707463178958	4.88507651665431	11.1759547570446	0.000828642429481218	0.00254809832550112
g466	-0.32006332361776	6.13510265682326	11.1758521987893	0.000828688235522856	0.00254809832550112
g10744	-0.740616035405661	4.50019261548336	11.1745348252108	0.000829276847452428	0.0025486814017284
g9310	-0.642673618665767	3.19119453859811	11.1744215386384	0.000829327484429396	0.0025486814017284
g14002	-0.662456859572378	4.64805151272465	11.1710616395463	0.000830830718029938	0.0025526091735245
g8921	-0.672205932191407	1.81401205436037	11.1658247411437	0.000833179222652783	0.00255893009204964
g9780	-0.643388162790421	8.03066819566533	11.1654678871857	0.000833339498972152	0.00255893009204964
g1279	-0.408881409834689	6.63962046889299	11.1642233116677	0.000833898727798438	0.00255995393367205
g2866	-0.2723606278329	6.41792212098699	11.156206657085	0.000837509976630395	0.002570343964553
g5864	0.393334076977232	5.34541539163391	11.1436939048504	0.00084317819218822	0.00258657590118118
g12226	-0.332296309537328	5.43834111875151	11.1435244301193	0.000843255228964068	0.00258657590118118
g6709	-0.42346036674142	5.4004597489514	11.1370620120939	0.000846198112620496	0.00259490073107346
g12381	-1.04463429328588	2.36159174893226	11.1363863728234	0.000846506386898239	0.00259514410715666
g1870	-2.47430237242327	4.50596494353993	11.1354828247595	0.000846918826653545	0.0025957066065886
g1690	-0.689024366754678	12.0158733632231	11.1312868117466	0.000848836830978486	0.00260088193319003
g12297	-0.500126863517563	5.70471756034032	11.1271344607971	0.000850739199483186	0.00260600656701996
g11415	-0.44095997945971	5.75993648330303	11.1241955601544	0.000852088238673258	0.00260943391729841
g13172	0.451953836730103	4.47514521404114	11.1231574350286	0.000852565284321425	0.00261018974570672
g8217	-0.586203554382004	3.42071489261554	11.1226212596481	0.00085281177664258	0.00261023950102509
g12897	-0.324143561971163	6.42768537586073	11.1189830959721	0.000854486229032414	0.00261465867167084
g4505	-4.23820067862124	6.18655143960825	11.1159084959235	0.000855903893830796	0.00261828992022659
g14109	-0.395888172157239	6.14434955379737	11.1107827063575	0.000858272627518455	0.00262482783333605
g1876	-0.271283212246396	6.65902636490078	11.1101088588391	0.000858584518855381	0.0026250735410635
g11778	1.52871990591314	2.3270216081227	11.1076544110838	0.000859721532624841	0.00262784120123155
g7817	-1.23494283589597	4.60944375387492	11.1012821750655	0.000862680557416691	0.00263595007986559
g8067	-0.33281797987432	6.46572340956428	11.1009406451019	0.000862839441332027	0.00263595007986559
g8207	0.481371075552614	4.4050806903303	11.0965366684977	0.000864890876917212	0.00264150535334333
g13315	-0.455509770949017	8.44986892538074	11.0907615551159	0.000867588481267751	0.00264903059847361
g10363	-0.489599627867277	9.36956577927631	11.0883982880561	0.000868694834138331	0.00265169448966781
g3865	-0.673876024293033	2.86567374971807	11.0751507764232	0.000874923053675714	0.00266998725693717
g6893	0.336263243706667	5.48188755503815	11.0646064064288	0.000879912660050454	0.00268412386431257
g11997	-0.364353810542079	4.62089315376055	11.064361339394	0.000880028967420819	0.00268412386431257
g12800	-3.52200626885836	2.12427525916336	11.0631564471783	0.000880601028238688	0.00268514627679989
g6375	-0.698703229132612	3.39774486931681	11.0443922095439	0.000889558614845378	0.00271173057717183
g12382	-0.463684098754202	5.61950540058684	11.0395658947726	0.000891877435129235	0.00271806840915595
g13938	-0.315849811740072	5.6574020883503	11.0373935182924	0.00089292315446737	0.00272052399951534
g13632	-0.940488851432467	0.982735622424272	11.0361990294196	0.000893498674982548	0.00272154607154142
g155	-2.54719713929294	9.41222445901964	11.0306774289007	0.000896163932096736	0.00272893110345976
g4131	-0.60159916785374	2.97270281035351	11.0227079633154	0.000900024943465797	0.0027398746585621
g1228	-0.344867584478079	4.36909063369073	11.0222628644479	0.000900241078163871	0.0027398746585621
g172	0.474165968389867	6.14535214895775	11.0209522505901	0.000900877801382857	0.00274107665976314
g12676	1.03800284582838	2.781544231781	11.0138804947363	0.000904321270150342	0.00275081573375219
g1684	-0.758564637907377	12.883585776667	11.0133634568374	0.000904573554167339	0.00275084505997723
g1597	-0.490378013487809	11.4170913510285	11.0021926799868	0.000910041644168648	0.00276673159558594
g571	-6.68622885076381	7.52655806413684	10.9923718747934	0.000914876521924247	0.00278068502119442
g6446	-0.665181001714549	5.51323877834127	10.9832287284712	0.000919401122993527	0.00279368816172008
g12765	-0.34465658104804	7.26077544948238	10.9806529107503	0.000920679878538596	0.00279682416478887
g7149	-1.10727622892564	1.75929197661487	10.9768834002445	0.000922554480557723	0.00280176805413418
g3837	0.400164905993354	5.03277474351248	10.9756310105343	0.00092317815573533	0.00280291128858367
g2565	2.18228937317158	5.95348703458369	10.9733883309809	0.000924296048790946	0.0028055540308281
g6454	-0.353486007713784	4.56951012436606	10.9722991401546	0.000924839463897498	0.00280577231313044
g12830	0.338712769336881	5.43246950960182	10.9722521034859	0.000924862938534749	0.00280577231313044
g14012	-1.22375431921929	2.24434152108698	10.9705427975697	0.000925716412382056	0.00280761021058731
g14817	1.30208522500886	1.75967224396053	10.9687381362828	0.000926618362307948	0.0028095941089824
g8060	-0.386452104378089	4.94678716917678	10.9659207963834	0.000928028214473325	0.00281311654210805
g12540	0.394743895717277	7.89574689244209	10.9611395711278	0.000930425798611596	0.00281963038729208
g4592	2.16816113549779	-0.0271409175912317	10.9590461760496	0.000931477518879345	0.00282206323664755
g14672	0.413953199969458	8.28164492749678	10.9503776555624	0.000935845386905159	0.00283453891299594
g8951	0.819255329544383	2.5067303755757	10.9491913297495	0.000936444757974231	0.00283559674710306
g3345	0.44974745755973	5.83243986039526	10.9380326578512	0.000942101518067044	0.00285196392799094
g4068	-0.716714954017794	8.05701544702691	10.9334734931767	0.000944422664302863	0.00285822737458664
g3096	-0.73532816098514	4.21265018497102	10.930578811091	0.000945899395116816	0.00286193259739507
g12073	-0.639704562604534	4.14420048826994	10.9273794495519	0.000947534275483995	0.00286611421589169
g10141	-0.540877766121568	7.31732474682524	10.9226104432904	0.000949976552657363	0.00287273517670753
g5708	-4.04893307465456	7.3177852371803	10.922090779691	0.00095024306419056	0.0028727748316609
g988	-0.369285170266143	6.76973684482138	10.9149063214313	0.00095393539902841	0.00288316865336846
g11649	-0.47715850531713	7.70482984713852	10.9110297662742	0.000955933713219652	0.00288843830137825
g14344	-2.94944374520213	1.40807588026579	10.9009971060542	0.000961125095119671	0.00290335070700019
g4174	0.379866708880426	5.87487366512218	10.900499608589	0.000961383264868529	0.00290335697224681
g11841	0.441448910065199	4.4629343539444	10.8985927420799	0.000962373457726365	0.0029055733396122
g2286	-0.931441201685551	2.34480005939815	10.8974710307159	0.000962956418857725	0.00290655935052983
g6694	-5.52198433998115	5.00100618736939	10.8906965681954	0.00096648475184982	0.00291643269409673
g7631	-0.776168138625633	3.71062458432247	10.8889655763624	0.000967388396658232	0.00291838271764619
g4144	-6.52263446731502	5.1849035939139	10.8856839024825	0.000969103903395906	0.00292278024815094
g9004	-3.87559727992817	3.45668760477604	10.8798555917168	0.000972158260467147	0.00293121228694576
g6629	-0.455290884846772	3.04890678716848	10.8763790114145	0.000973984813850518	0.00293593880208012
g461	-0.484084883272482	6.63969344083057	10.8723990286352	0.00097608010963878	0.00294147267490028
g13905	-0.408217698038486	5.35572631525716	10.8548940654047	0.000985349992738179	0.00296861888590825
g12150	-1.34252507176079	5.13617435071301	10.8525515980085	0.00098659719910805	0.00297158672855684
g2066	1.541436444816	0.82885095953589	10.8491212081684	0.000988426532293311	0.00297630586895332
g7057	-0.966406274352876	2.18675621377299	10.8448120087843	0.000990729372127584	0.00298244792666235
g13586	0.919842413642823	2.3591603806891	10.8438452975371	0.000991246728091468	0.00298321320848765
g8182	-3.43825116347325	4.94732577209101	10.8366497059213	0.00099510619588422	0.00299360914608199
g4878	-3.53364356331726	7.1264920954529	10.8364209347142	0.000995229149826499	0.00299360914608199
g14124	0.665964953977259	5.47764910874178	10.8148777320541	0.00100687673814274	0.00302784126799053
g4205	0.427840108155847	5.75182145477951	10.8114440906878	0.00100874587315222	0.0030326576409246
g6418	-2.95448488062102	2.3034243532219	10.8056985094721	0.00101188138634357	0.00304120852462877
g12263	-7.29362616929147	3.33141067443619	10.8052498535655	0.00101212664403496	0.00304120852462877
g5741	-1.48123519396343	1.07302620767736	10.8030452386739	0.00101333267024254	0.00304402556506087
g5762	-0.411980981882079	4.92872845666236	10.7995329902468	0.00101525703517741	0.00304899841266391
g7207	-0.397829548453533	4.33683763188977	10.7837215044474	0.00102396604073618	0.0030743387192336
g11748	-0.591697420151702	4.43260451179793	10.7824236494012	0.00102468424923809	0.00307545953466681
g10234	-0.40436513611658	7.79528750060365	10.7820666380609	0.00102488190191155	0.00307545953466681
g12172	-0.54017504295456	5.25726926754339	10.7809216277077	0.00102551607572771	0.00307600440315844
g10657	-2.36412458326922	0.562370519315177	10.7807590996904	0.00102560612542462	0.00307600440315844
g9158	0.416188437879777	4.28585308071951	10.7802139893523	0.00102590820571899	0.00307609662212011
g11401	-0.461761677301283	4.03650860477049	10.7730425039865	0.00102989077117913	0.00308722148938597
g11205	-0.30025063507167	5.49527179552168	10.7669292145024	0.00103329802864036	0.00309661637607608
g1096	0.384107461822967	4.40563318821437	10.7597660203208	0.00103730496227579	0.00310780294855197
g8530	-7.15338615776089	3.33867055597247	10.7525637460079	0.001041349601185	0.00311909654653483
g14127	0.595821206237616	4.26408757056716	10.7494959593145	0.00104307724326271	0.00312344603984926
g14453	-4.86944888072566	0.857006337343178	10.7350946520639	0.00105122625209781	0.00314701664114942
g3088	-0.854104743234863	4.62943968817404	10.7237181712814	0.00105770916020883	0.00316558837098404
g11569	0.491480119773269	4.30308605073785	10.7222170224831	0.00105856760722579	0.00316732144711501
g11779	-4.65409838717222	-1.17976146008964	10.7200727015662	0.00105979508111982	0.00317015747616236
g11962	0.916653231208337	2.45042936330621	10.7118909052121	0.00106449182883009	0.00318305157343391
g10698	-2.54121122507772	4.86830147546559	10.7115861874736	0.00106466715766617	0.00318305157343391
g7169	-3.91519626217021	4.70998434467241	10.7004243657347	0.0010711096305277	0.00320146846329884
g7135	-0.998202892919753	1.57979748918479	10.6976951392643	0.00107269089884346	0.00320534968903225
g11015	-0.463649018990818	3.95571803067653	10.690989066576	0.00107658632208754	0.00321614206416508
g1245	-0.565459979893699	3.59890256978466	10.6823543095331	0.0010816231613498	0.00323033766602284
g5747	-0.305635047894261	5.64254744055829	10.6790711644257	0.00108354453921585	0.00323522371374508
g12507	-0.39227959576568	4.80795453842138	10.6736037305936	0.00108675188216233	0.00324394578411645
g515	-0.411123424632727	6.7211627160315	10.6699476606429	0.00108890198703305	0.00324950824611575
g13540	-1.19948740749944	1.47019372558144	10.6643420085776	0.00109220698510932	0.0032585133132064
g10381	-6.77676145756543	3.5585289573982	10.6633497221416	0.00109279307669835	0.00325940413326208
g9033	-6.99802586666555	3.2515543588625	10.6624346571664	0.00109333383958104	0.00326015932123362
g13535	-0.523695901057856	3.55239873758872	10.6603073883905	0.00109459200755194	0.00326305274510027
g3775	-6.12165802343407	2.19939179899449	10.656903565745	0.00109660823762126	0.00326820388798954
g11496	-1.93981057908216	-0.641312224890374	10.6487872747184	0.00110143103742939	0.00328171449969436
g12738	0.470396122499364	5.4052957387136	10.647611724093	0.00110213134073808	0.0032829382579999
g648	-0.664072747744319	1.66738759308089	10.6433559720308	0.00110467036198252	0.00328963695660515
g9028	1.04545577195281	3.22101856762521	10.6420733019637	0.00110543677470674	0.00329105480957204
g2370	-0.283091498394865	5.61651681558411	10.6394738703583	0.00110699162031378	0.00329481858742381
g2132	-0.332097956482119	4.89203754609671	10.6307666493905	0.00111221596501779	0.00330949931637972
g13245	-0.381676545073477	7.58355433645446	10.6290257403071	0.00111326350119793	0.0033115244524314
g4856	-6.82383532819233	3.39676853117878	10.6286649075366	0.00111348074558247	0.0033115244524314
g5532	-0.265653470926152	6.1299313284562	10.6244679391214	0.00111601074140039	0.00331817827832577
g10283	-0.298327916711884	4.51648711054191	10.6167792129878	0.00112066071693283	0.00333113019084097
g11968	-0.350203028852162	7.4203943166631	10.6159249695671	0.00112117855323182	0.00333179587365377
g7093	-1.7844064483964	-0.0589981147993716	10.6113847133517	0.00112393488947335	0.00333911159380486
g10354	5.78271748459778	3.79304640123005	10.6096885216442	0.00112496638557639	0.00334130047505358
g12420	-0.45204733664149	5.19991290932763	10.6051964326238	0.00112770276502976	0.00334830562576938
g11830	-0.45221966055707	8.97076588993899	10.6048474973	0.00112791560243568	0.00334830562576938
g11807	-0.368784610839747	6.63608526609134	10.6028450891987	0.00112913778196008	0.00335105629164435
g6164	-0.942631471674561	4.40448129404391	10.6015858099753	0.00112990707529023	0.00335246179339578
g7200	-0.374990900830976	3.8307842203317	10.5998268816134	0.00113098249179488	0.00335477459693316
g2083	-0.435521908499193	5.86000667320308	10.5953693236258	0.00113371250196639	0.00336199284195474
g14586	1.45416285747721	1.39086389933022	10.5940407776422	0.00113452745252266	0.00336352974091249
